date,item_code
2025-06-01 03:00:00,12773
2025-06-01 03:00:00,1617
2025-06-01 03:00:00,5354
2025-06-01 03:00:00,27392
2025-06-01 03:00:00,4292
2025-06-01 03:00:00,3972
2025-06-01 03:00:00,7436
2025-06-01 03:00:00,10632
2025-06-01 03:00:00,5241
2025-06-01 03:00:00,1502
2025-06-01 03:00:00,9440
2025-06-01 03:00:00,12826
2025-06-01 03:00:00,5343
2025-06-01 03:00:00,17655
2025-06-01 03:00:00,2878
2025-06-01 03:00:00,7401
2025-06-01 03:00:00,2637
2025-06-01 03:00:00,12365
2025-06-01 03:00:00,21685
2025-06-01 03:00:00,3727
2025-06-01 03:00:00,1140
2025-06-01 03:00:00,4334
2025-06-01 03:00:00,18446
2025-06-01 03:00:00,1095
2025-06-01 03:00:00,11059
2025-06-01 03:00:00,5508
2025-06-01 03:00:00,439
2025-06-01 03:00:00,1124
2025-06-01 03:00:00,11400
2025-06-01 03:00:00,3653
2025-06-01 03:00:00,5790
2025-06-01 03:00:00,12673
2025-06-01 03:00:00,29272
2025-06-01 03:00:00,3457
2025-06-01 03:00:00,3382
2025-06-01 03:00:00,5456
2025-06-01 03:00:00,1809
2025-06-01 03:00:00,3805
2025-06-01 03:00:00,28604
2025-06-01 03:00:00,5827
2025-06-01 03:00:00,2498
2025-06-01 03:00:00,7566
2025-06-01 03:00:00,8468
2025-06-01 03:00:00,10094
2025-06-01 03:00:00,1054
2025-06-01 03:00:00,11198
2025-06-01 03:00:00,1880
2025-06-01 03:00:00,18281
2025-06-01 03:00:00,9973
2025-06-01 03:00:00,27396
2025-06-01 03:00:00,14012
2025-06-01 03:00:00,5832
2025-06-01 03:00:00,1259
2025-06-01 03:00:00,12060
2025-06-01 03:00:00,9452
2025-06-01 03:00:00,28842
2025-06-01 03:00:00,1696
2025-06-01 03:00:00,12152
2025-06-01 03:00:00,14556
2025-06-01 03:00:00,2015
2025-06-01 03:00:00,4244
2025-06-01 03:00:00,5671
2025-06-01 03:00:00,18811
2025-06-01 03:00:00,1211
2025-06-01 03:00:00,7464
2025-06-01 03:00:00,29129
2025-06-01 03:00:00,7115
2025-06-01 03:00:00,17609
2025-06-01 03:00:00,9901
2025-06-01 03:00:00,624
2025-06-01 03:00:00,3474
2025-06-01 03:00:00,720
2025-06-01 03:00:00,20076
2025-06-01 03:00:00,3816
2025-06-01 03:00:00,11487
2025-06-01 03:00:00,2358
2025-06-01 03:00:00,2993
2025-06-01 03:00:00,9940
2025-06-01 03:00:00,1099
2025-06-01 03:00:00,4285
2025-06-01 03:00:00,9804
2025-06-01 03:00:00,1829
2025-06-01 03:00:00,28512
2025-06-01 03:00:00,1518
2025-06-01 03:00:00,5103
2025-06-01 03:00:00,554
2025-06-01 03:00:00,12862
2025-06-01 03:00:00,937
2025-06-01 03:00:00,5259
2025-06-01 03:00:00,9283
2025-06-01 03:00:00,11118
2025-06-01 03:00:00,1093
2025-06-01 03:00:00,2678
2025-06-01 03:00:00,7923
2025-06-01 03:00:00,28512
2025-06-01 03:00:00,10678
2025-06-01 03:00:00,3456
2025-06-01 03:00:00,5209
2025-06-01 03:00:00,9768
2025-06-01 03:00:00,9494
2025-06-01 03:00:00,10540
2025-06-01 03:00:00,3753
2025-06-01 03:00:00,4732
2025-06-01 03:00:00,1608
2025-06-01 03:00:00,8265
2025-06-01 03:00:00,10596
2025-06-01 03:00:00,8382
2025-06-01 03:00:00,9452
2025-06-01 03:00:00,12196
2025-06-01 03:00:00,1475
2025-06-01 03:00:00,7519
2025-06-01 03:00:00,8353
2025-06-01 03:00:00,8551
2025-06-01 03:00:00,3279
2025-06-01 03:00:00,1220
2025-06-01 03:00:00,3067
2025-06-01 03:00:00,10965
2025-06-01 03:00:00,6446
2025-06-01 03:00:00,27837
2025-06-01 03:00:00,8153
2025-06-01 03:00:00,2044
2025-06-01 03:00:00,19137
2025-06-01 03:00:00,1298
2025-06-01 03:00:00,8074
2025-06-01 03:00:00,7870
2025-06-01 03:00:00,18199
2025-06-01 03:00:00,523
2025-06-01 03:00:00,8551
2025-06-01 03:00:00,5294
2025-06-01 03:00:00,27038
2025-06-01 03:00:00,12476
2025-06-01 03:00:00,475
2025-06-01 03:00:00,27102
2025-06-01 03:00:00,27102
2025-06-01 03:00:00,7415
2025-06-01 03:00:00,9585
2025-06-01 03:00:00,18785
2025-06-01 03:00:00,1480
2025-06-01 03:00:00,1052
2025-06-01 03:00:00,4956
2025-06-01 03:00:00,13390
2025-06-01 03:00:00,8912
2025-06-01 03:00:00,4025
2025-06-01 03:00:00,3382
2025-06-01 03:00:00,7506
2025-06-01 03:00:00,20709
2025-06-01 03:00:00,1120
2025-06-01 03:00:00,19877
2025-06-01 03:00:00,8210
2025-06-01 03:00:00,4823
2025-06-01 03:00:00,5262
2025-06-01 03:00:00,2620
2025-06-01 03:00:00,11340
2025-06-01 03:00:00,13978
2025-06-01 03:00:00,1895
2025-06-01 03:00:00,17709
2025-06-01 03:00:00,3275
2025-06-01 03:00:00,21925
2025-06-01 03:00:00,9057
2025-06-01 03:00:00,11999
2025-06-01 03:00:00,6092
2025-06-01 03:00:00,7943
2025-06-01 03:00:00,4661
2025-06-01 03:00:00,17603
2025-06-01 03:00:00,7003
2025-06-01 03:00:00,7854
2025-06-01 03:00:00,8386
2025-06-01 03:00:00,27358
2025-06-01 03:00:00,2300
2025-06-01 03:00:00,7065
2025-06-01 03:00:00,7379
2025-06-01 03:00:00,2853
2025-06-01 03:00:00,742
2025-06-01 03:00:00,2024
2025-06-01 03:00:00,1002
2025-06-01 03:00:00,17418
2025-06-01 03:00:00,1583
2025-06-01 03:00:00,8153
2025-06-01 03:00:00,4436
2025-06-01 03:00:00,4012
2025-06-01 03:00:00,1270
2025-06-01 03:00:00,27428
2025-06-01 03:00:00,5363
2025-06-01 03:00:00,1452
2025-06-01 03:00:00,7522
2025-06-01 03:00:00,3581
2025-06-01 03:00:00,6638
2025-06-01 03:00:00,1398
2025-06-01 03:00:00,17300
2025-06-01 03:00:00,1885
2025-06-01 03:00:00,6469
2025-06-01 03:00:00,8403
2025-06-01 03:00:00,7335
2025-06-01 03:00:00,3249
2025-06-01 03:00:00,16370
2025-06-01 03:00:00,13028
2025-06-01 03:00:00,6075
2025-06-01 03:00:00,565
2025-06-01 03:00:00,10013
2025-06-01 03:00:00,10807
2025-06-01 03:00:00,3456
2025-06-01 03:00:00,21623
2025-06-01 04:00:00,11081
2025-06-01 04:00:00,3737
2025-06-01 04:00:00,28605
2025-06-01 04:00:00,8527
2025-06-01 04:00:00,3756
2025-06-01 04:00:00,9547
2025-06-01 04:00:00,3792
2025-06-01 04:00:00,3072
2025-06-01 04:00:00,962
2025-06-01 04:00:00,4833
2025-06-01 04:00:00,5159
2025-06-01 04:00:00,19054
2025-06-01 04:00:00,18870
2025-06-01 04:00:00,5817
2025-06-01 04:00:00,3382
2025-06-01 04:00:00,17976
2025-06-01 04:00:00,9714
2025-06-01 04:00:00,1343
2025-06-01 04:00:00,5163
2025-06-01 04:00:00,9430
2025-06-01 04:00:00,3910
2025-06-01 04:00:00,1092
2025-06-01 04:00:00,5330
2025-06-01 04:00:00,9070
2025-06-01 04:00:00,8386
2025-06-01 04:00:00,9884
2025-06-01 04:00:00,1950
2025-06-01 04:00:00,11789
2025-06-01 04:00:00,9638
2025-06-01 04:00:00,5232
2025-06-01 04:00:00,2493
2025-06-01 04:00:00,5323
2025-06-01 04:00:00,2352
2025-06-01 04:00:00,4917
2025-06-01 04:00:00,10106
2025-06-01 04:00:00,20856
2025-06-01 04:00:00,17350
2025-06-01 04:00:00,5392
2025-06-01 04:00:00,17359
2025-06-01 04:00:00,1456
2025-06-01 04:00:00,3498
2025-06-01 04:00:00,8920
2025-06-01 04:00:00,4967
2025-06-01 04:00:00,5456
2025-06-01 04:00:00,350
2025-06-01 04:00:00,1269
2025-06-01 04:00:00,18604
2025-06-01 04:00:00,954
2025-06-01 04:00:00,5952
2025-06-01 04:00:00,5533
2025-06-01 04:00:00,14748
2025-06-01 04:00:00,224
2025-06-01 04:00:00,20905
2025-06-01 04:00:00,10665
2025-06-01 04:00:00,6472
2025-06-01 04:00:00,9400
2025-06-01 04:00:00,7319
2025-06-01 04:00:00,3504
2025-06-01 04:00:00,2073
2025-06-01 04:00:00,10795
2025-06-01 04:00:00,638
2025-06-01 04:00:00,9402
2025-06-01 04:00:00,1392
2025-06-01 04:00:00,12798
2025-06-01 04:00:00,4817
2025-06-01 04:00:00,17821
2025-06-01 04:00:00,9332
2025-06-01 04:00:00,5912
2025-06-01 04:00:00,3456
2025-06-01 04:00:00,17547
2025-06-01 04:00:00,1392
2025-06-01 04:00:00,29264
2025-06-01 04:00:00,29305
2025-06-01 04:00:00,5261
2025-06-01 04:00:00,7867
2025-06-01 04:00:00,21728
2025-06-01 04:00:00,3121
2025-06-01 04:00:00,27106
2025-06-01 04:00:00,29126
2025-06-01 04:00:00,19111
2025-06-01 04:00:00,11789
2025-06-01 04:00:00,1114
2025-06-01 04:00:00,1673
2025-06-01 04:00:00,1688
2025-06-01 04:00:00,2157
2025-06-01 04:00:00,17621
2025-06-01 04:00:00,11968
2025-06-01 04:00:00,18971
2025-06-01 04:00:00,27522
2025-06-01 04:00:00,18875
2025-06-01 04:00:00,18333
2025-06-01 04:00:00,8150
2025-06-01 04:00:00,5497
2025-06-01 04:00:00,9730
2025-06-01 04:00:00,3152
2025-06-01 04:00:00,19021
2025-06-01 04:00:00,5444
2025-06-01 04:00:00,3318
2025-06-01 04:00:00,3956
2025-06-01 04:00:00,2560
2025-06-01 04:00:00,2384
2025-06-01 04:00:00,992
2025-06-01 04:00:00,29308
2025-06-01 04:00:00,5636
2025-06-01 04:00:00,10665
2025-06-01 04:00:00,20754
2025-06-01 04:00:00,18333
2025-06-01 04:00:00,7208
2025-06-01 04:00:00,17910
2025-06-01 04:00:00,9308
2025-06-01 04:00:00,19629
2025-06-01 04:00:00,1688
2025-06-01 04:00:00,9518
2025-06-01 04:00:00,7076
2025-06-01 04:00:00,8271
2025-06-01 04:00:00,7968
2025-06-01 04:00:00,5237
2025-06-01 04:00:00,11078
2025-06-01 04:00:00,17530
2025-06-01 04:00:00,5476
2025-06-01 04:00:00,29335
2025-06-01 04:00:00,538
2025-06-01 04:00:00,5613
2025-06-01 04:00:00,3031
2025-06-01 04:00:00,5035
2025-06-01 04:00:00,1155
2025-06-01 04:00:00,18287
2025-06-01 04:00:00,11908
2025-06-01 04:00:00,1978
2025-06-01 04:00:00,2072
2025-06-01 04:00:00,8082
2025-06-01 04:00:00,27402
2025-06-01 04:00:00,3313
2025-06-01 04:00:00,5153
2025-06-01 04:00:00,8224
2025-06-01 04:00:00,4027
2025-06-01 04:00:00,4598
2025-06-01 04:00:00,2958
2025-06-01 04:00:00,12449
2025-06-01 04:00:00,20073
2025-06-01 04:00:00,18160
2025-06-01 04:00:00,125
2025-06-01 04:00:00,505
2025-06-01 04:00:00,1702
2025-06-01 04:00:00,2141
2025-06-01 04:00:00,5218
2025-06-01 04:00:00,28601
2025-06-01 04:00:00,5636
2025-06-01 04:00:00,13237
2025-06-01 04:00:00,29308
2025-06-01 04:00:00,3905
2025-06-01 04:00:00,12736
2025-06-01 04:00:00,1442
2025-06-01 04:00:00,11219
2025-06-01 04:00:00,9282
2025-06-01 04:00:00,19191
2025-06-01 04:00:00,6054
2025-06-01 04:00:00,1094
2025-06-01 04:00:00,3669
2025-06-01 04:00:00,9973
2025-06-01 04:00:00,20661
2025-06-01 04:00:00,560
2025-06-01 04:00:00,27447
2025-06-01 04:00:00,13505
2025-06-01 04:00:00,13977
2025-06-01 04:00:00,29339
2025-06-01 04:00:00,5537
2025-06-01 04:00:00,16062
2025-06-01 04:00:00,1165
2025-06-01 04:00:00,8224
2025-06-01 04:00:00,17924
2025-06-01 04:00:00,1549
2025-06-01 04:00:00,12363
2025-06-01 04:00:00,350
2025-06-01 04:00:00,2917
2025-06-01 04:00:00,17300
2025-06-01 04:00:00,29255
2025-06-01 04:00:00,491
2025-06-01 04:00:00,5104
2025-06-01 04:00:00,4904
2025-06-01 04:00:00,7605
2025-06-01 04:00:00,1255
2025-06-01 04:00:00,3414
2025-06-01 04:00:00,4020
2025-06-01 04:00:00,18489
2025-06-01 04:00:00,1495
2025-06-01 04:00:00,1052
2025-06-01 04:00:00,5769
2025-06-01 04:00:00,5667
2025-06-01 04:00:00,28604
2025-06-01 04:00:00,7562
2025-06-01 04:00:00,7752
2025-06-01 04:00:00,10634
2025-06-01 04:00:00,29305
2025-06-01 04:00:00,4587
2025-06-01 04:00:00,17819
2025-06-01 04:00:00,8053
2025-06-01 04:00:00,10462
2025-06-01 04:00:00,6135
2025-06-01 04:00:00,11067
2025-06-01 04:00:00,622
2025-06-01 04:00:00,5488
2025-06-01 04:00:00,4646
2025-06-01 04:00:00,18206
2025-06-01 04:00:00,87
2025-06-01 04:00:00,5226
2025-06-01 04:00:00,4014
2025-06-01 04:00:00,6509
2025-06-01 04:00:00,6492
2025-06-01 04:00:00,19815
2025-06-01 04:00:00,7245
2025-06-01 04:00:00,4735
2025-06-01 04:00:00,3380
2025-06-01 04:00:00,9129
2025-06-01 04:00:00,890
2025-06-01 04:00:00,9607
2025-06-01 04:00:00,29186
2025-06-01 04:00:00,10253
2025-06-01 04:00:00,7286
2025-06-01 04:00:00,21716
2025-06-01 04:00:00,5248
2025-06-01 04:00:00,7783
2025-06-01 04:00:00,1828
2025-06-01 04:00:00,5130
2025-06-01 04:00:00,6461
2025-06-01 04:00:00,3183
2025-06-01 04:00:00,7339
2025-06-01 04:00:00,5357
2025-06-01 04:00:00,9514
2025-06-01 04:00:00,5298
2025-06-01 04:00:00,21745
2025-06-01 04:00:00,17845
2025-06-01 04:00:00,2835
2025-06-01 04:00:00,1620
2025-06-01 04:00:00,20968
2025-06-01 04:00:00,4729
2025-06-01 04:00:00,3337
2025-06-01 04:00:00,1117
2025-06-01 04:00:00,4505
2025-06-01 04:00:00,14731
2025-06-01 04:00:00,3041
2025-06-01 04:00:00,5999
2025-06-01 04:00:00,6202
2025-06-01 04:00:00,1572
2025-06-01 04:00:00,1070
2025-06-01 04:00:00,11820
2025-06-01 04:00:00,13268
2025-06-01 04:00:00,9450
2025-06-01 04:00:00,12300
2025-06-01 04:00:00,5421
2025-06-01 04:00:00,568
2025-06-01 04:00:00,1565
2025-06-01 04:00:00,7868
2025-06-01 04:00:00,1180
2025-06-01 04:00:00,8161
2025-06-01 04:00:00,1407
2025-06-01 04:00:00,29335
2025-06-01 04:00:00,2065
2025-06-01 04:00:00,5003
2025-06-01 04:00:00,955
2025-06-01 04:00:00,5223
2025-06-01 04:00:00,3234
2025-06-01 04:00:00,2726
2025-06-01 04:00:00,372
2025-06-01 04:00:00,7519
2025-06-01 04:00:00,20302
2025-06-01 04:00:00,6748
2025-06-01 04:00:00,20522
2025-06-01 04:00:00,7859
2025-06-01 04:00:00,1206
2025-06-01 04:00:00,1365
2025-06-01 04:00:00,4917
2025-06-01 04:00:00,7830
2025-06-01 04:00:00,555
2025-06-01 04:00:00,8471
2025-06-01 04:00:00,2131
2025-06-01 04:00:00,1365
2025-06-01 04:00:00,5226
2025-06-01 04:00:00,1683
2025-06-01 04:00:00,5500
2025-06-01 04:00:00,3873
2025-06-01 04:00:00,428
2025-06-01 04:00:00,1392
2025-06-01 04:00:00,1080
2025-06-01 04:00:00,11412
2025-06-01 04:00:00,4647
2025-06-01 04:00:00,14983
2025-06-01 04:00:00,12224
2025-06-01 04:00:00,1006
2025-06-01 04:00:00,3435
2025-06-01 04:00:00,917
2025-06-01 04:00:00,9826
2025-06-01 04:00:00,2368
2025-06-01 04:00:00,7444
2025-06-01 04:00:00,7693
2025-06-01 04:00:00,28538
2025-06-01 04:00:00,21925
2025-06-01 04:00:00,2389
2025-06-01 04:00:00,7319
2025-06-01 04:00:00,7935
2025-06-01 04:00:00,2155
2025-06-01 04:00:00,28894
2025-06-01 04:00:00,14745
2025-06-01 04:00:00,1713
2025-06-01 04:00:00,7140
2025-06-01 04:00:00,7746
2025-06-01 04:00:00,14495
2025-06-01 04:00:00,20606
2025-06-01 04:00:00,4501
2025-06-01 04:00:00,10305
2025-06-01 04:00:00,1000
2025-06-01 04:00:00,847
2025-06-01 04:00:00,17870
2025-06-01 04:00:00,14556
2025-06-01 04:00:00,1159
2025-06-01 04:00:00,5707
2025-06-01 04:00:00,10579
2025-06-01 04:00:00,3535
2025-06-01 04:00:00,251
2025-06-01 04:00:00,6469
2025-06-01 04:00:00,3905
2025-06-01 04:00:00,2463
2025-06-01 04:00:00,5888
2025-06-01 04:00:00,2662
2025-06-01 04:00:00,28836
2025-06-01 04:00:00,5372
2025-06-01 04:00:00,3955
2025-06-01 04:00:00,7933
2025-06-01 04:00:00,1269
2025-06-01 04:00:00,636
2025-06-01 04:00:00,20137
2025-06-01 04:00:00,1160
2025-06-01 04:00:00,17392
2025-06-01 04:00:00,10825
2025-06-01 04:00:00,1337
2025-06-01 04:00:00,10790
2025-06-01 04:00:00,8879
2025-06-01 04:00:00,3763
2025-06-01 05:00:00,14460
2025-06-01 05:00:00,5371
2025-06-01 05:00:00,1480
2025-06-01 05:00:00,5817
2025-06-01 05:00:00,1105
2025-06-01 05:00:00,1074
2025-06-01 05:00:00,1124
2025-06-01 05:00:00,28601
2025-06-01 05:00:00,1031
2025-06-01 05:00:00,13672
2025-06-01 05:00:00,2373
2025-06-01 05:00:00,1461
2025-06-01 05:00:00,10857
2025-06-01 05:00:00,9003
2025-06-01 05:00:00,5598
2025-06-01 05:00:00,29268
2025-06-01 05:00:00,18969
2025-06-01 05:00:00,5624
2025-06-01 05:00:00,18558
2025-06-01 05:00:00,5538
2025-06-01 05:00:00,4979
2025-06-01 05:00:00,1232
2025-06-01 05:00:00,10900
2025-06-01 05:00:00,9497
2025-06-01 05:00:00,18052
2025-06-01 05:00:00,2620
2025-06-01 05:00:00,5820
2025-06-01 05:00:00,16204
2025-06-01 05:00:00,1181
2025-06-01 05:00:00,2659
2025-06-01 05:00:00,139
2025-06-01 05:00:00,6454
2025-06-01 05:00:00,4309
2025-06-01 05:00:00,5728
2025-06-01 05:00:00,26972
2025-06-01 05:00:00,9498
2025-06-01 05:00:00,4912
2025-06-01 05:00:00,671
2025-06-01 05:00:00,7299
2025-06-01 05:00:00,2610
2025-06-01 05:00:00,27040
2025-06-01 05:00:00,5413
2025-06-01 05:00:00,6703
2025-06-01 05:00:00,1810
2025-06-01 05:00:00,9635
2025-06-01 05:00:00,1102
2025-06-01 05:00:00,9505
2025-06-01 05:00:00,18882
2025-06-01 05:00:00,9047
2025-06-01 05:00:00,18195
2025-06-01 05:00:00,468
2025-06-01 05:00:00,10239
2025-06-01 05:00:00,4609
2025-06-01 05:00:00,27405
2025-06-01 05:00:00,1402
2025-06-01 05:00:00,2105
2025-06-01 05:00:00,1272
2025-06-01 05:00:00,9452
2025-06-01 05:00:00,5314
2025-06-01 05:00:00,20138
2025-06-01 05:00:00,1848
2025-06-01 05:00:00,255
2025-06-01 05:00:00,2824
2025-06-01 05:00:00,21902
2025-06-01 05:00:00,10755
2025-06-01 05:00:00,7977
2025-06-01 05:00:00,3907
2025-06-01 05:00:00,21685
2025-06-01 05:00:00,755
2025-06-01 05:00:00,6809
2025-06-01 05:00:00,4080
2025-06-01 05:00:00,28607
2025-06-01 05:00:00,2821
2025-06-01 05:00:00,142
2025-06-01 05:00:00,1491
2025-06-01 05:00:00,9223
2025-06-01 05:00:00,2847
2025-06-01 05:00:00,4040
2025-06-01 05:00:00,2108
2025-06-01 05:00:00,29299
2025-06-01 05:00:00,4051
2025-06-01 05:00:00,14875
2025-06-01 05:00:00,577
2025-06-01 05:00:00,3468
2025-06-01 05:00:00,5479
2025-06-01 05:00:00,5223
2025-06-01 05:00:00,9297
2025-06-01 05:00:00,1052
2025-06-01 05:00:00,7283
2025-06-01 05:00:00,1302
2025-06-01 05:00:00,3824
2025-06-01 05:00:00,8403
2025-06-01 05:00:00,1225
2025-06-01 05:00:00,958
2025-06-01 05:00:00,9369
2025-06-01 05:00:00,685
2025-06-01 05:00:00,5213
2025-06-01 05:00:00,2917
2025-06-01 05:00:00,7554
2025-06-01 05:00:00,6252
2025-06-01 05:00:00,2835
2025-06-01 05:00:00,11166
2025-06-01 05:00:00,4631
2025-06-01 05:00:00,14152
2025-06-01 05:00:00,20610
2025-06-01 05:00:00,577
2025-06-01 05:00:00,5355
2025-06-01 05:00:00,20150
2025-06-01 05:00:00,29307
2025-06-01 05:00:00,2790
2025-06-01 05:00:00,20412
2025-06-01 05:00:00,19936
2025-06-01 05:00:00,19677
2025-06-01 05:00:00,9798
2025-06-01 05:00:00,1074
2025-06-01 05:00:00,20104
2025-06-01 05:00:00,13268
2025-06-01 05:00:00,28608
2025-06-01 05:00:00,7388
2025-06-01 05:00:00,7744
2025-06-01 05:00:00,4429
2025-06-01 05:00:00,27092
2025-06-01 05:00:00,11866
2025-06-01 05:00:00,7539
2025-06-01 05:00:00,9494
2025-06-01 05:00:00,18615
2025-06-01 05:00:00,3578
2025-06-01 05:00:00,5323
2025-06-01 05:00:00,3738
2025-06-01 05:00:00,7682
2025-06-01 05:00:00,958
2025-06-01 05:00:00,1622
2025-06-01 05:00:00,28604
2025-06-01 05:00:00,11464
2025-06-01 05:00:00,19072
2025-06-01 05:00:00,4013
2025-06-01 05:00:00,2121
2025-06-01 05:00:00,15311
2025-06-01 05:00:00,10093
2025-06-01 05:00:00,11463
2025-06-01 05:00:00,560
2025-06-01 05:00:00,4030
2025-06-01 05:00:00,7867
2025-06-01 05:00:00,9626
2025-06-01 05:00:00,19994
2025-06-01 05:00:00,6488
2025-06-01 05:00:00,822
2025-06-01 05:00:00,2062
2025-06-01 05:00:00,1353
2025-06-01 05:00:00,19261
2025-06-01 05:00:00,5409
2025-06-01 05:00:00,17480
2025-06-01 05:00:00,1701
2025-06-01 05:00:00,14980
2025-06-01 05:00:00,3900
2025-06-01 05:00:00,5431
2025-06-01 05:00:00,6170
2025-06-01 05:00:00,14136
2025-06-01 05:00:00,2097
2025-06-01 05:00:00,1829
2025-06-01 05:00:00,12933
2025-06-01 05:00:00,5899
2025-06-01 05:00:00,11664
2025-06-01 05:00:00,3260
2025-06-01 05:00:00,7318
2025-06-01 05:00:00,19054
2025-06-01 05:00:00,2105
2025-06-01 05:00:00,12357
2025-06-01 05:00:00,1431
2025-06-01 05:00:00,2585
2025-06-01 05:00:00,2771
2025-06-01 05:00:00,5791
2025-06-01 05:00:00,2971
2025-06-01 05:00:00,29241
2025-06-01 05:00:00,7106
2025-06-01 05:00:00,1582
2025-06-01 05:00:00,6173
2025-06-01 05:00:00,8355
2025-06-01 05:00:00,5431
2025-06-01 05:00:00,12292
2025-06-01 05:00:00,12112
2025-06-01 05:00:00,17631
2025-06-01 05:00:00,2228
2025-06-01 05:00:00,18124
2025-06-01 05:00:00,7429
2025-06-01 05:00:00,19750
2025-06-01 05:00:00,7357
2025-06-01 05:00:00,2004
2025-06-01 05:00:00,1475
2025-06-01 05:00:00,19054
2025-06-01 05:00:00,18160
2025-06-01 05:00:00,3653
2025-06-01 05:00:00,14152
2025-06-01 05:00:00,11427
2025-06-01 05:00:00,1277
2025-06-01 05:00:00,20286
2025-06-01 05:00:00,5328
2025-06-01 05:00:00,718
2025-06-01 05:00:00,5703
2025-06-01 05:00:00,2760
2025-06-01 05:00:00,3465
2025-06-01 05:00:00,941
2025-06-01 05:00:00,2931
2025-06-01 05:00:00,974
2025-06-01 05:00:00,1365
2025-06-01 05:00:00,5659
2025-06-01 05:00:00,1191
2025-06-01 05:00:00,6273
2025-06-01 05:00:00,19077
2025-06-01 05:00:00,1461
2025-06-01 05:00:00,4628
2025-06-01 05:00:00,5223
2025-06-01 05:00:00,3425
2025-06-01 05:00:00,12331
2025-06-01 05:00:00,2875
2025-06-01 05:00:00,5476
2025-06-01 05:00:00,3668
2025-06-01 05:00:00,29129
2025-06-01 05:00:00,4506
2025-06-01 05:00:00,11794
2025-06-01 05:00:00,7732
2025-06-01 06:00:00,11093
2025-06-01 06:00:00,4356
2025-06-01 06:00:00,8662
2025-06-01 06:00:00,1728
2025-06-01 06:00:00,1694
2025-06-01 06:00:00,2605
2025-06-01 06:00:00,5350
2025-06-01 06:00:00,664
2025-06-01 06:00:00,10936
2025-06-01 06:00:00,605
2025-06-01 06:00:00,1817
2025-06-01 06:00:00,4806
2025-06-01 06:00:00,1688
2025-06-01 06:00:00,10239
2025-06-01 06:00:00,6962
2025-06-01 06:00:00,1273
2025-06-01 06:00:00,9695
2025-06-01 06:00:00,5016
2025-06-01 06:00:00,1545
2025-06-01 06:00:00,7781
2025-06-01 06:00:00,2547
2025-06-01 06:00:00,874
2025-06-01 06:00:00,3617
2025-06-01 06:00:00,2479
2025-06-01 06:00:00,19527
2025-06-01 06:00:00,1060
2025-06-01 06:00:00,17404
2025-06-01 06:00:00,2837
2025-06-01 06:00:00,1239
2025-06-01 06:00:00,3381
2025-06-01 06:00:00,7510
2025-06-01 06:00:00,13335
2025-06-01 06:00:00,10114
2025-06-01 06:00:00,9677
2025-06-01 06:00:00,18091
2025-06-01 06:00:00,2097
2025-06-01 06:00:00,1394
2025-06-01 06:00:00,7764
2025-06-01 06:00:00,27447
2025-06-01 06:00:00,18745
2025-06-01 06:00:00,5155
2025-06-01 06:00:00,4416
2025-06-01 06:00:00,18648
2025-06-01 06:00:00,4797
2025-06-01 06:00:00,6203
2025-06-01 06:00:00,5728
2025-06-01 06:00:00,5190
2025-06-01 06:00:00,723
2025-06-01 06:00:00,5770
2025-06-01 06:00:00,11378
2025-06-01 06:00:00,1909
2025-06-01 06:00:00,28836
2025-06-01 06:00:00,19608
2025-06-01 06:00:00,19002
2025-06-01 06:00:00,28873
2025-06-01 06:00:00,1123
2025-06-01 06:00:00,13006
2025-06-01 06:00:00,9815
2025-06-01 06:00:00,1060
2025-06-01 06:00:00,1296
2025-06-01 06:00:00,10097
2025-06-01 06:00:00,24276
2025-06-01 06:00:00,8568
2025-06-01 06:00:00,26972
2025-06-01 06:00:00,20400
2025-06-01 06:00:00,390
2025-06-01 06:00:00,3834
2025-06-01 06:00:00,1014
2025-06-01 06:00:00,5959
2025-06-01 06:00:00,14011
2025-06-01 06:00:00,3771
2025-06-01 06:00:00,20119
2025-06-01 06:00:00,10808
2025-06-01 06:00:00,18512
2025-06-01 06:00:00,4501
2025-06-01 06:00:00,6461
2025-06-01 06:00:00,9210
2025-06-01 06:00:00,657
2025-06-01 06:00:00,20841
2025-06-01 06:00:00,2246
2025-06-01 06:00:00,366
2025-06-01 06:00:00,1159
2025-06-01 06:00:00,5769
2025-06-01 06:00:00,630
2025-06-01 06:00:00,2105
2025-06-01 06:00:00,3657
2025-06-01 06:00:00,12747
2025-06-01 06:00:00,5324
2025-06-01 06:00:00,1874
2025-06-01 06:00:00,720
2025-06-01 06:00:00,12499
2025-06-01 06:00:00,10238
2025-06-01 06:00:00,7886
2025-06-01 06:00:00,11093
2025-06-01 06:00:00,2419
2025-06-01 06:00:00,18605
2025-06-01 06:00:00,7077
2025-06-01 06:00:00,9494
2025-06-01 06:00:00,1215
2025-06-01 06:00:00,1108
2025-06-01 06:00:00,4630
2025-06-01 06:00:00,13851
2025-06-01 06:00:00,6826
2025-06-01 06:00:00,5428
2025-06-01 06:00:00,19072
2025-06-01 06:00:00,3435
2025-06-01 06:00:00,18006
2025-06-01 06:00:00,2796
2025-06-01 06:00:00,2358
2025-06-01 06:00:00,3475
2025-06-01 06:00:00,12736
2025-06-01 06:00:00,1357
2025-06-01 06:00:00,9017
2025-06-01 06:00:00,3129
2025-06-01 06:00:00,19822
2025-06-01 06:00:00,2620
2025-06-01 06:00:00,812
